track_id,direction_bin,direction_label,corridor_id,corridor_rank,point_index,lat,lon,time,cog
745,6,South,D06-C02,2,3,22.33805,113.792133,2020-01-02T22:28:11,166.0
745,6,South,D06-C02,2,4,22.18605,113.824383,2020-01-02T23:08:52,160.0
745,6,South,D06-C02,2,5,22.15975,113.856267,2020-01-02T23:19:52,126.0
746,2,North,D02-C02,2,0,22.351922,113.954213,2020-01-02T04:58:35,264.7
746,2,North,D02-C02,2,1,22.359127,113.9286,2020-01-02T05:09:26,305.3
746,2,North,D02-C02,2,2,22.37339,113.912107,2020-01-02T05:18:36,330.8
746,2,North,D02-C02,2,3,22.466313,113.865267,2020-01-02T06:06:16,336.3
746,2,North,D02-C02,2,4,22.5148,113.853667,2020-01-02T06:29:45,318.3
746,2,North,D02-C02,2,5,22.554855,113.791747,2020-01-02T07:06:06,317.6
746,2,North,D02-C02,2,6,22.632272,113.743027,2020-01-02T07:53:45,327.4
747,2,North,D02-C01,1,0,22.193338,113.785767,2020-01-01T05:36:01,6.6
747,2,North,D02-C01,1,1,22.274627,113.80831,2020-01-01T06:05:40,358.2
747,2,North,D02-C01,1,2,22.355823,113.78924,2020-01-01T06:33:40,346.3
747,2,North,D02-C01,1,3,22.404425,113.762727,2020-01-01T06:52:20,343.4
747,2,North,D02-C01,1,4,22.50431,113.744832,2020-01-01T07:29:41,345.2
747,2,North,D02-C01,1,5,22.635602,113.696632,2020-01-01T08:16:41,346.2
748,6,South,D06-C02,2,0,22.63355,113.69649,2020-01-01T19:31:45,163.1
748,6,South,D06-C02,2,1,22.490205,113.748392,2020-01-01T20:25:05,169.7
748,6,South,D06-C02,2,2,22.409617,113.760055,2020-01-01T20:52:06,165.5
748,6,South,D06-C02,2,3,22.357713,113.787795,2020-01-01T21:10:46,160.9
748,6,South,D06-C02,2,4,22.277562,113.805817,2020-01-01T21:36:06,168.8
748,6,South,D06-C02,2,5,22.194988,113.78852,2020-01-01T22:02:06,189.4
748,6,South,D06-C02,2,6,22.161152,113.775225,2020-01-01T22:13:25,201.5
751,3,NorthWest,D03-C02,2,0,22.472777,113.952927,2020-01-01T07:18:01,233.1
751,3,NorthWest,D03-C02,2,1,22.456107,113.932242,2020-01-01T07:35:00,221.5
751,3,NorthWest,D03-C02,2,2,22.432092,113.91275,2020-01-01T07:55:00,234.2
751,3,NorthWest,D03-C02,2,3,22.433983,113.895002,2020-01-01T08:06:00,296.4
751,3,NorthWest,D03-C02,2,4,22.450807,113.880002,2020-01-01T08:18:30,315.0
751,3,NorthWest,D03-C02,2,5,22.453702,113.861835,2020-01-01T08:28:01,315.4
751,3,NorthWest,D03-C02,2,6,22.508322,113.80532,2020-01-01T09:18:32,305.9
751,3,NorthWest,D03-C02,2,7,22.525618,113.77246,2020-01-01T09:43:35,297.1
751,3,NorthWest,D03-C02,2,8,22.532777,113.741028,2020-01-01T10:03:34,283.9
751,3,NorthWest,D03-C02,2,9,22.551792,113.715957,2020-01-01T10:25:05,309.7
751,3,NorthWest,D03-C02,2,10,22.600033,113.663065,2020-01-01T11:11:37,323.3
751,3,NorthWest,D03-C02,2,11,22.632685,113.649638,2020-01-01T11:36:39,343.6
752,7,SouthEast,D07-C01,1,0,22.63449,113.648382,2020-01-02T04:49:30,165.0
752,7,SouthEast,D07-C01,1,1,22.599438,113.662958,2020-01-02T05:07:59,143.2
752,7,SouthEast,D07-C01,1,2,22.551045,113.716198,2020-01-02T05:42:01,130.2
752,7,SouthEast,D07-C01,1,3,22.531297,113.773552,2020-01-02T06:09:02,123.5
752,7,SouthEast,D07-C01,1,4,22.504587,113.82325,2020-01-02T06:34:08,117.8
752,7,SouthEast,D07-C01,1,5,22.457792,113.85845,2020-01-02T07:02:05,142.5
752,7,SouthEast,D07-C01,1,6,22.43746,113.88776,2020-01-02T07:18:34,132.1
752,7,SouthEast,D07-C01,1,7,22.429248,113.90716,2020-01-02T07:28:05,96.8
752,7,SouthEast,D07-C01,1,8,22.431328,113.912215,2020-01-02T07:30:34,55.6
752,7,SouthEast,D07-C01,1,9,22.455915,113.932442,2020-01-02T07:45:35,45.8
752,7,SouthEast,D07-C01,1,10,22.473235,113.95427,2020-01-02T07:58:34,56.5
753,0,East,D00-C01,1,0,22.18339,113.627798,2020-01-01T10:41:51,36.1
753,0,East,D00-C01,1,1,22.230778,113.651838,2020-01-01T11:08:52,10.3
753,0,East,D00-C01,1,2,22.261685,113.649612,2020-01-01T11:24:21,24.3
753,0,East,D00-C01,1,3,22.298123,113.687708,2020-01-01T11:50:23,65.9
753,0,East,D00-C01,1,4,22.314973,113.7513,2020-01-01T12:20:54,79.0
753,0,East,D00-C01,1,5,22.326713,113.867655,2020-01-01T13:12:56,83.4
753,0,East,D00-C01,1,6,22.345165,113.926852,2020-01-01T13:44:29,82.0
753,0,East,D00-C01,1,7,22.34461,113.951708,2020-01-01T13:57:00,24.8
754,4,West,D04-C02,2,0,22.343432,113.95085,2020-01-02T14:30:49,270.1
754,4,West,D04-C02,2,1,22.344227,113.923603,2020-01-02T14:42:50,255.3
754,4,West,D04-C02,2,2,22.325912,113.861818,2020-01-02T15:11:33,266.4
754,4,West,D04-C02,2,3,22.324928,113.799083,2020-01-02T15:38:34,265.1
754,4,West,D04-C02,2,4,22.33,113.793285,2020-01-02T15:43:34,245.9
754,4,West,D04-C02,2,5,22.302045,113.712267,2020-01-02T16:20:07,244.8
754,4,West,D04-C02,2,6,22.279905,113.670242,2020-01-02T16:41:07,237.0
754,4,West,D04-C02,2,7,22.262042,113.648518,2020-01-02T16:54:06,213.1
754,4,West,D04-C02,2,8,22.24312,113.64802,2020-01-02T17:03:37,190.0
754,4,West,D04-C02,2,9,22.207937,113.636905,2020-01-02T17:21:38,200.3
754,4,West,D04-C02,2,10,22.169412,113.614912,2020-01-02T17:41:38,221.2
754,4,West,D04-C02,2,11,22.166802,113.61116,2020-01-02T17:43:39,264.3
754,4,West,D04-C02,2,12,22.180827,113.562678,2020-01-02T18:06:08,290.3
757,6,South,D06-C02,2,0,22.589707,113.711778,2020-01-01T19:25:58,159.2
757,6,South,D06-C02,2,1,22.501905,113.743438,2020-01-01T20:11:21,163.6
757,6,South,D06-C02,2,2,22.414877,113.755252,2020-01-01T20:52:27,167.6
757,6,South,D06-C02,2,3,22.341275,113.78808,2020-01-01T21:27:36,165.2
757,6,South,D06-C02,2,4,22.182162,113.827155,2020-01-01T22:34:07,161.3
757,6,South,D06-C02,2,5,22.157565,113.859743,2020-01-01T22:51:57,128.7
758,4,West,D04-C01,1,0,22.632627,113.73136,2020-01-01T09:16:19,189.4
758,4,West,D04-C01,1,1,22.527143,113.721053,2020-01-01T10:38:59,230.0
758,4,West,D04-C01,1,2,22.53965,113.64684,2020-01-01T11:39:35,284.1
758,4,West,D04-C01,1,3,22.538505,113.625,2020-01-01T12:13:35,0.0
759,1,NorthEast,D01-C02,2,0,22.541848,113.715387,2020-01-02T06:19:25,62.3
759,1,NorthEast,D01-C02,2,1,22.55221,113.7278,2020-01-02T06:27:26,30.6
759,1,NorthEast,D01-C02,2,2,22.596688,113.72956,2020-01-02T06:51:25,5.2
759,1,NorthEast,D01-C02,2,3,22.634883,113.73808,2020-01-02T07:13:00,17.2
763,7,SouthEast,D07-C01,1,0,22.631057,113.649483,2020-01-01T11:06:02,165.6
763,7,SouthEast,D07-C01,1,1,22.601685,113.660688,2020-01-01T11:21:03,142.8
763,7,SouthEast,D07-C01,1,2,22.562732,113.70138,2020-01-01T11:48:06,131.9
763,7,SouthEast,D07-C01,1,3,22.547933,113.720158,2020-01-01T12:00:05,122.0
763,7,SouthEast,D07-C01,1,4,22.520003,113.780897,2020-01-01T12:35:10,117.2
764,7,SouthEast,D07-C01,1,0,22.516612,113.789398,2020-01-01T12:40:10,130.0
764,7,SouthEast,D07-C01,1,1,22.446843,113.87109,2020-01-01T13:37:44,129.9
764,7,SouthEast,D07-C01,1,2,22.430953,113.908593,2020-01-01T13:59:14,113.1
764,7,SouthEast,D07-C01,1,3,22.473255,113.953923,2020-01-01T14:33:15,58.8
765,3,NorthWest,D03-C01,1,0,22.43669,113.890182,2020-01-02T09:53:45,294.5
765,3,NorthWest,D03-C01,1,1,22.452938,113.863617,2020-01-02T10:13:17,309.6
765,3,NorthWest,D03-C01,1,2,22.502833,113.806093,2020-01-02T11:07:18,296.6
765,3,NorthWest,D03-C01,1,3,22.520082,113.754802,2020-01-02T11:43:47,283.5
765,3,NorthWest,D03-C01,1,4,22.54114,113.642927,2020-01-02T13:07:22,291.3
765,3,NorthWest,D03-C01,1,5,22.546412,113.63565,2020-01-02T13:14:53,331.2
765,3,NorthWest,D03-C01,1,6,22.567932,113.627868,2020-01-02T13:48:54,291.4
766,3,NorthWest,D03-C01,1,0,22.438963,113.921467,2020-01-01T06:40:04,220.6
766,3,NorthWest,D03-C01,1,1,22.43089,113.90977,2020-01-01T06:49:07,273.6
766,3,NorthWest,D03-C01,1,2,22.438517,113.888032,2020-01-01T07:03:08,301.0
766,3,NorthWest,D03-C01,1,3,22.474253,113.832138,2020-01-01T07:39:35,306.9
766,3,NorthWest,D03-C01,1,4,22.498685,113.80571,2020-01-01T08:00:51,303.8
767,3,NorthWest,D03-C01,1,0,22.502112,113.79881,2020-01-01T08:05:23,287.4
767,3,NorthWest,D03-C01,1,1,22.522747,113.739178,2020-01-01T08:41:56,286.4
767,3,NorthWest,D03-C01,1,2,22.541398,113.638673,2020-01-01T09:42:57,293.4
767,3,NorthWest,D03-C01,1,3,22.573392,113.624113,2020-01-01T10:18:16,351.1
768,7,SouthEast,D07-C01,1,0,22.537262,113.67274,2020-01-02T09:02:45,102.4
768,7,SouthEast,D07-C01,1,1,22.528747,113.733028,2020-01-02T09:33:05,55.5
768,7,SouthEast,D07-C01,1,2,22.51111,113.794145,2020-01-02T10:02:00,114.8
768,7,SouthEast,D07-C01,1,3,22.479065,113.82506,2020-01-02T10:21:46,128.6
768,7,SouthEast,D07-C01,1,4,22.431102,113.902283,2020-01-02T11:03:24,110.6
768,7,SouthEast,D07-C01,1,5,22.435743,113.918547,2020-01-02T11:12:04,47.5
768,7,SouthEast,D07-C01,1,6,22.458273,113.93471,2020-01-02T11:26:20,44.5
768,7,SouthEast,D07-C01,1,7,22.473052,113.954252,2020-01-02T11:38:28,54.4
770,1,NorthEast,D01-C01,1,0,22.184472,113.621175,2020-01-02T16:04:38,36.1
770,1,NorthEast,D01-C01,1,1,22.222837,113.647113,2020-01-02T16:39:10,20.8
770,1,NorthEast,D01-C01,1,2,22.243593,113.652632,2020-01-02T16:53:11,0.1
770,1,NorthEast,D01-C01,1,3,22.258793,113.64918,2020-01-02T17:04:42,12.9
770,1,NorthEast,D01-C01,1,4,22.31156,113.671467,2020-01-02T17:50:10,38.3
770,1,NorthEast,D01-C01,1,5,22.364928,113.717835,2020-01-02T18:48:11,24.1
770,1,NorthEast,D01-C01,1,6,22.385523,113.726472,2020-01-02T19:06:44,17.4
774,4,West,D04-C02,2,0,22.32632,113.822157,2020-01-02T19:43:41,288.9
774,4,West,D04-C02,2,1,22.329047,113.810057,2020-01-02T19:48:41,267.9
774,4,West,D04-C02,2,2,22.321778,113.737173,2020-01-02T20:19:14,266.2
774,4,West,D04-C02,2,3,22.302598,113.683545,2020-01-02T20:42:32,241.5
774,4,West,D04-C02,2,4,22.277087,113.652452,2020-01-02T20:58:51,208.3
774,4,West,D04-C02,2,5,22.26142,113.646222,2020-01-02T21:05:52,185.8
774,4,West,D04-C02,2,6,22.238753,113.649482,2020-01-02T21:15:23,177.0
774,4,West,D04-C02,2,7,22.210972,113.645613,2020-01-02T21:26:55,194.5
774,4,West,D04-C02,2,8,22.189713,113.636365,2020-01-02T21:36:25,209.8
774,4,West,D04-C02,2,9,22.173718,113.622735,2020-01-02T21:44:57,226.6
774,4,West,D04-C02,2,10,22.167417,113.608537,2020-01-02T21:52:01,297.3
774,4,West,D04-C02,2,11,22.181665,113.559537,2020-01-02T22:16:11,282.6
775,2,North,D02-C02,2,0,22.352288,113.953468,2020-01-02T17:05:51,271.7
775,2,North,D02-C02,2,1,22.35894,113.929017,2020-01-02T17:15:47,300.6
775,2,North,D02-C02,2,2,22.372403,113.911807,2020-01-02T17:26:26,326.2
775,2,North,D02-C02,2,3,22.487548,113.85899,2020-01-02T18:23:50,342.5
775,2,North,D02-C02,2,4,22.514623,113.852802,2020-01-02T18:37:51,328.6
775,2,North,D02-C02,2,5,22.56287,113.786655,2020-01-02T19:19:56,313.9
775,2,North,D02-C02,2,6,22.632995,113.739797,2020-01-02T20:01:07,327.8
776,2,North,D02-C01,1,0,22.158748,113.881318,2020-01-02T04:50:06,301.9
776,2,North,D02-C01,1,1,22.18273,113.841147,2020-01-02T05:05:31,310.9
776,2,North,D02-C01,1,2,22.199452,113.831755,2020-01-02T05:12:19,343.7
776,2,North,D02-C01,1,3,22.247082,113.814547,2020-01-02T05:30:23,342.5
776,2,North,D02-C01,1,4,22.358252,113.789635,2020-01-02T06:10:09,339.9
776,2,North,D02-C01,1,5,22.405953,113.762373,2020-01-02T06:28:53,340.2
776,2,North,D02-C01,1,6,22.494323,113.74965,2020-01-02T07:00:42,347.6
776,2,North,D02-C01,1,7,22.634538,113.697183,2020-01-02T07:52:35,345.4
779,1,NorthEast,D01-C02,2,0,22.538143,113.643642,2020-01-01T03:37:11,86.8
779,1,NorthEast,D01-C02,2,1,22.528372,113.710638,2020-01-01T04:25:54,99.2
779,1,NorthEast,D01-C02,2,2,22.53076,113.723527,2020-01-01T04:35:59,31.9
779,1,NorthEast,D01-C02,2,3,22.54156,113.729855,2020-01-01T04:44:19,4.3
779,1,NorthEast,D01-C02,2,4,22.5886,113.725498,2020-01-01T05:15:13,359.0
779,1,NorthEast,D01-C02,2,5,22.633558,113.733007,2020-01-01T05:46:00,10.1
780,3,NorthWest,D03-C02,2,0,22.416172,113.890177,2020-01-01T02:04:47,334.0
780,3,NorthWest,D03-C02,2,1,22.46161,113.867628,2020-01-01T02:31:56,343.5
780,3,NorthWest,D03-C02,2,2,22.517268,113.849818,2020-01-01T03:02:32,315.3
780,3,NorthWest,D03-C02,2,3,22.535955,113.81383,2020-01-01T03:28:22,277.3
780,3,NorthWest,D03-C02,2,4,22.53475,113.761832,2020-01-01T03:54:03,256.4
781,3,NorthWest,D03-C01,1,0,22.528407,113.727265,2020-01-01T04:11:03,259.3
781,3,NorthWest,D03-C01,1,1,22.54287,113.637803,2020-01-01T05:00:59,294.8
781,3,NorthWest,D03-C01,1,2,22.573537,113.620607,2020-01-01T05:21:03,323.7
781,3,NorthWest,D03-C01,1,3,22.591037,113.60123,2020-01-01T05:35:13,293.3
781,3,NorthWest,D03-C01,1,4,22.583077,113.560292,2020-01-01T05:55:42,264.9
783,2,North,D02-C02,2,0,22.405018,113.897282,2020-01-02T12:22:51,334.0
783,2,North,D02-C02,2,1,22.514028,113.853122,2020-01-02T13:37:26,321.7
783,2,North,D02-C02,2,2,22.560118,113.788553,2020-01-02T14:31:25,316.3
783,2,North,D02-C02,2,3,22.633503,113.739968,2020-01-02T15:27:27,315.6
784,6,South,D06-C01,1,0,22.633143,113.740243,2020-01-02T18:55:26,147.5
784,6,South,D06-C01,1,1,22.550223,113.793522,2020-01-02T19:49:15,139.4
784,6,South,D06-C01,1,2,22.498897,113.850537,2020-01-02T20:30:34,148.0
784,6,South,D06-C01,1,3,22.477828,113.861897,2020-01-02T20:43:24,162.4
784,6,South,D06-C01,1,4,22.466735,113.862833,2020-01-02T21:00:24,239.4
785,2,North,D02-C02,2,0,22.45381,113.875238,2020-01-01T07:06:36,336.9
785,2,North,D02-C02,2,1,22.513252,113.853113,2020-01-01T07:36:33,328.1
785,2,North,D02-C02,2,2,22.54813,113.799145,2020-01-01T08:08:33,318.7
785,2,North,D02-C02,2,3,22.632943,113.740858,2020-01-01T09:02:32,318.2
789,2,North,D02-C02,2,0,22.42705,113.887583,2020-01-01T07:48:20,339.5
789,2,North,D02-C02,2,1,22.515932,113.850968,2020-01-01T08:29:21,318.4
789,2,North,D02-C02,2,2,22.553468,113.792487,2020-01-01T08:59:52,317.7
789,2,North,D02-C02,2,3,22.634947,113.73965,2020-01-01T09:45:56,326.1
790,6,South,D06-C01,1,0,22.633312,113.74194,2020-01-02T09:03:21,145.6
790,6,South,D06-C01,1,1,22.555098,113.791468,2020-01-02T09:58:05,135.3
790,6,South,D06-C01,1,2,22.496388,113.853145,2020-01-02T10:48:05,152.9
790,6,South,D06-C01,1,3,22.434412,113.886808,2020-01-02T11:30:36,157.0
790,6,South,D06-C01,1,4,22.399885,113.896883,2020-01-02T11:52:06,162.2
790,6,South,D06-C01,1,5,22.3738,113.910607,2020-01-02T12:09:07,141.8
790,6,South,D06-C01,1,6,22.357255,113.931458,2020-01-02T12:23:37,119.4
790,6,South,D06-C01,1,7,22.353432,113.953172,2020-01-02T12:35:39,82.1
793,1,NorthEast,D01-C01,1,0,22.181312,113.559507,2020-01-01T11:23:03,100.7
793,1,NorthEast,D01-C01,1,1,22.168877,113.602532,2020-01-01T11:51:08,113.4
793,1,NorthEast,D01-C01,1,2,22.175252,113.616518,2020-01-01T12:02:20,28.4
793,1,NorthEast,D01-C01,1,3,22.239105,113.650023,2020-01-01T12:48:50,32.7
793,1,NorthEast,D01-C01,1,4,22.272423,113.650513,2020-01-01T13:08:42,11.7
793,1,NorthEast,D01-C01,1,5,22.337157,113.66471,2020-01-01T13:48:00,18.1
793,1,NorthEast,D01-C01,1,6,22.372143,113.685845,2020-01-01T14:11:53,29.1
793,1,NorthEast,D01-C01,1,7,22.450147,113.716007,2020-01-01T15:00:22,22.1
793,1,NorthEast,D01-C01,1,8,22.476417,113.732283,2020-01-01T15:18:16,45.8
793,1,NorthEast,D01-C01,1,9,22.48992,113.746958,2020-01-01T15:30:28,55.4
793,1,NorthEast,D01-C01,1,10,22.49846,113.770593,2020-01-01T15:45:40,73.5
793,1,NorthEast,D01-C01,1,11,22.510865,113.83386,2020-01-01T16:23:57,86.7
793,1,NorthEast,D01-C01,1,12,22.504655,113.844513,2020-01-01T16:31:39,134.5
793,1,NorthEast,D01-C01,1,13,22.492567,113.851677,2020-01-01T16:55:03,88.6
794,7,SouthEast,D07-C01,1,0,22.616183,113.65302,2020-01-02T05:11:00,158.5
794,7,SouthEast,D07-C01,1,1,22.590488,113.671913,2020-01-02T05:32:51,136.8
794,7,SouthEast,D07-C01,1,2,22.544462,113.726055,2020-01-02T06:25:55,126.6
794,7,SouthEast,D07-C01,1,3,22.548948,113.771097,2020-01-02T07:02:56,99.9
804,3,NorthWest,D03-C01,1,0,22.41503,113.891613,2020-01-01T08:56:44,341.2
804,3,NorthWest,D03-C01,1,1,22.5148,113.852412,2020-01-01T09:39:22,323.6
804,3,NorthWest,D03-C01,1,2,22.529007,113.831328,2020-01-01T09:49:26,299.3
804,3,NorthWest,D03-C01,1,3,22.53186,113.792067,2020-01-01T10:04:29,268.0
804,3,NorthWest,D03-C01,1,4,22.526873,113.72176,2020-01-01T10:30:33,266.9
804,3,NorthWest,D03-C01,1,5,22.540292,113.645583,2020-01-01T11:00:36,288.6
804,3,NorthWest,D03-C01,1,6,22.545028,113.635748,2020-01-01T11:05:08,311.0
804,3,NorthWest,D03-C01,1,7,22.575038,113.620073,2020-01-01T11:20:08,325.6
804,3,NorthWest,D03-C01,1,8,22.590258,113.603355,2020-01-01T11:29:40,292.5
804,3,NorthWest,D03-C01,1,9,22.583712,113.563242,2020-01-01T11:46:13,259.3
806,6,South,D06-C01,1,0,22.63509,113.73609,2020-01-01T06:32:00,137.1
806,6,South,D06-C01,1,1,22.55727,113.789337,2020-01-01T07:23:43,137.8
806,6,South,D06-C01,1,2,22.513155,113.852853,2020-01-01T08:05:50,158.7
806,6,South,D06-C01,1,3,22.375132,113.90808,2020-01-01T09:26:39,147.8
806,6,South,D06-C01,1,4,22.360032,113.92645,2020-01-01T09:38:20,119.9
806,6,South,D06-C01,1,5,22.356598,113.938335,2020-01-01T09:44:22,82.6
806,6,South,D06-C01,1,6,22.362472,113.945848,2020-01-01T10:30:18,70.4
808,2,North,D02-C02,2,0,22.404583,113.896923,2020-01-02T14:04:34,335.7
808,2,North,D02-C02,2,1,22.512807,113.853593,2020-01-02T15:16:29,334.9
808,2,North,D02-C02,2,2,22.538938,113.81303,2020-01-02T15:47:00,306.4
808,2,North,D02-C02,2,3,22.564422,113.786457,2020-01-02T16:10:01,316.9
808,2,North,D02-C02,2,4,22.634582,113.739225,2020-01-02T17:02:01,326.0
810,2,North,D02-C02,2,0,22.44058,113.881285,2020-01-01T15:32:34,332.3
810,2,North,D02-C02,2,1,22.473435,113.864028,2020-01-01T15:51:45,342.6
810,2,North,D02-C02,2,2,22.514183,113.852623,2020-01-01T16:16:39,323.0
810,2,North,D02-C02,2,3,22.54237,113.806008,2020-01-01T16:46:01,311.3
810,2,North,D02-C02,2,4,22.55744,113.79056,2020-01-01T16:57:32,319.8
810,2,North,D02-C02,2,5,22.633952,113.74256,2020-01-01T17:46:19,324.1
811,1,NorthEast,D01-C01,1,0,22.169303,113.601352,2020-01-02T16:12:05,108.0
811,1,NorthEast,D01-C01,1,1,22.167593,113.614287,2020-01-02T16:17:34,54.2
811,1,NorthEast,D01-C01,1,2,22.201685,113.640255,2020-01-02T16:35:34,30.8
811,1,NorthEast,D01-C01,1,3,22.23345,113.651573,2020-01-02T16:49:35,16.6
811,1,NorthEast,D01-C01,1,4,22.261178,113.64976,2020-01-02T17:00:36,12.3
811,1,NorthEast,D01-C01,1,5,22.385037,113.705033,2020-01-02T17:59:38,17.2
811,1,NorthEast,D01-C01,1,6,22.41781,113.707618,2020-01-02T18:13:38,21.7
811,1,NorthEast,D01-C01,1,7,22.438345,113.732618,2020-01-02T18:27:08,38.5
811,1,NorthEast,D01-C01,1,8,22.45205,113.739927,2020-01-02T18:33:38,12.0
811,1,NorthEast,D01-C01,1,9,22.476307,113.744593,2020-01-02T18:44:08,354.7
811,1,NorthEast,D01-C01,1,10,22.517525,113.742042,2020-01-02T19:01:09,346.7
811,1,NorthEast,D01-C01,1,11,22.559415,113.727462,2020-01-02T19:18:42,339.4
815,3,NorthWest,D03-C02,2,0,22.409902,113.893497,2020-01-02T10:10:42,340.2
815,3,NorthWest,D03-C02,2,1,22.516108,113.850487,2020-01-02T11:22:42,315.3
815,3,NorthWest,D03-C02,2,2,22.536397,113.81185,2020-01-02T11:51:43,290.5
815,3,NorthWest,D03-C02,2,3,22.543445,113.779438,2020-01-02T12:14:14,273.7
815,3,NorthWest,D03-C02,2,4,22.538118,113.76494,2020-01-02T12:25:14,265.2
815,3,NorthWest,D03-C02,2,5,22.54297,113.73677,2020-01-02T12:42:45,301.9
815,3,NorthWest,D03-C02,2,6,22.563662,113.720993,2020-01-02T13:01:42,307.4
818,3,NorthWest,D03-C01,1,0,22.53594,113.759277,2020-01-01T13:25:59,266.5
818,3,NorthWest,D03-C01,1,1,22.526868,113.716533,2020-01-01T13:54:29,282.5
818,3,NorthWest,D03-C01,1,2,22.54002,113.646923,2020-01-01T14:33:31,283.6
818,3,NorthWest,D03-C01,1,3,22.545243,113.637158,2020-01-01T14:40:05,313.6
818,3,NorthWest,D03-C01,1,4,22.565103,113.627408,2020-01-01T14:53:35,328.3
818,3,NorthWest,D03-C01,1,5,22.589165,113.605807,2020-01-01T15:12:07,310.8
818,3,NorthWest,D03-C01,1,6,22.590998,113.595078,2020-01-01T15:18:08,261.2
818,3,NorthWest,D03-C01,1,7,22.583285,113.561787,2020-01-01T15:37:10,256.2
822,2,North,D02-C02,2,0,22.369877,113.91425,2020-01-01T19:08:46,316.1
822,2,North,D02-C02,2,1,22.515093,113.851723,2020-01-01T20:35:24,321.0
822,2,North,D02-C02,2,2,22.54522,113.798728,2020-01-01T21:08:27,311.2
822,2,North,D02-C02,2,3,22.603405,113.76055,2020-01-01T21:47:34,327.3
822,2,North,D02-C02,2,4,22.634878,113.751893,2020-01-01T22:07:07,356.6
824,6,South,D06-C01,1,0,22.591418,113.714438,2020-01-01T17:53:47,160.3
824,6,South,D06-C01,1,1,22.582392,113.721798,2020-01-01T18:01:19,112.5
824,6,South,D06-C01,1,2,22.584712,113.769117,2020-01-01T18:27:30,108.7
824,6,South,D06-C01,1,3,22.541565,113.807433,2020-01-01T18:58:49,126.4
824,6,South,D06-C01,1,4,22.516227,113.849703,2020-01-01T19:26:32,135.4
824,6,South,D06-C01,1,5,22.37738,113.907158,2020-01-01T20:43:22,152.8
824,6,South,D06-C01,1,6,22.358357,113.93115,2020-01-01T21:15:47,115.2
824,6,South,D06-C01,1,7,22.358057,113.943708,2020-01-01T21:21:52,36.9
824,6,South,D06-C01,1,8,22.362958,113.9405,2020-01-01T21:35:54,340.8
825,6,South,D06-C01,1,0,22.631655,113.739288,2020-01-01T02:30:49,157.5
825,6,South,D06-C01,1,1,22.545577,113.801412,2020-01-01T03:24:04,143.1
825,6,South,D06-C01,1,2,22.51504,113.852003,2020-01-01T04:02:40,139.9
825,6,South,D06-C01,1,3,22.467798,113.863595,2020-01-01T04:31:28,163.5
825,6,South,D06-C01,1,4,22.450245,113.877288,2020-01-01T04:45:03,152.5
832,3,NorthWest,D03-C01,1,0,22.447308,113.8787,2020-01-02T13:13:23,338.5
832,3,NorthWest,D03-C01,1,1,22.510915,113.854018,2020-01-02T13:50:17,342.1
832,3,NorthWest,D03-C01,1,2,22.527195,113.836302,2020-01-02T14:04:13,302.5
832,3,NorthWest,D03-C01,1,3,22.531962,113.814848,2020-01-02T14:15:07,269.6
832,3,NorthWest,D03-C01,1,4,22.529065,113.71187,2020-01-02T15:04:00,274.4
832,3,NorthWest,D03-C01,1,5,22.539043,113.646845,2020-01-02T15:37:01,285.9
832,3,NorthWest,D03-C01,1,6,22.587198,113.606568,2020-01-02T16:11:02,303.2
832,3,NorthWest,D03-C01,1,7,22.590632,113.592553,2020-01-02T16:18:17,264.6
832,3,NorthWest,D03-C01,1,8,22.583047,113.560788,2020-01-02T16:34:58,257.1
836,2,North,D02-C02,2,0,22.434253,113.885537,2020-01-02T16:06:24,336.1
836,2,North,D02-C02,2,1,22.515792,113.851927,2020-01-02T16:59:10,329.0
836,2,North,D02-C02,2,2,22.553333,113.793037,2020-01-02T17:45:12,315.4
836,2,North,D02-C02,2,3,22.633198,113.741298,2020-01-02T18:45:44,324.8
837,3,NorthWest,D03-C01,1,0,22.523913,113.789528,2020-01-01T04:16:15,275.3
837,3,NorthWest,D03-C01,1,1,22.528045,113.770235,2020-01-01T04:24:31,267.5
837,3,NorthWest,D03-C01,1,2,22.527047,113.718095,2020-01-01T04:46:04,281.3
837,3,NorthWest,D03-C01,1,3,22.5398,113.64969,2020-01-01T05:15:34,275.1
837,3,NorthWest,D03-C01,1,4,22.549317,113.635372,2020-01-01T05:23:32,314.2
837,3,NorthWest,D03-C01,1,5,22.57257,113.621125,2020-01-01T05:36:05,323.1
837,3,NorthWest,D03-C01,1,6,22.588397,113.604838,2020-01-01T05:46:05,302.7
837,3,NorthWest,D03-C01,1,7,22.591683,113.593685,2020-01-01T05:51:02,271.3
837,3,NorthWest,D03-C01,1,8,22.583032,113.560017,2020-01-01T06:05:36,257.9
838,7,SouthEast,D07-C01,1,0,22.582863,113.560485,2020-01-02T10:10:55,78.8
838,7,SouthEast,D07-C01,1,1,22.589417,113.590188,2020-01-02T10:23:55,81.4
838,7,SouthEast,D07-C01,1,2,22.586232,113.607192,2020-01-02T10:31:25,127.3
838,7,SouthEast,D07-C01,1,3,22.54697,113.635623,2020-01-02T10:52:29,135.3
838,7,SouthEast,D07-C01,1,4,22.538948,113.654573,2020-01-02T11:01:25,105.1
838,7,SouthEast,D07-C01,1,5,22.524967,113.726598,2020-01-02T11:32:55,104.7
